DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM
PK201700000115,PK,2017.00000000000,115.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.15635616210,72.75157715500,9999.00000000000,9999.00000000000,WGS84
PK201700000116,PK,2017.00000000000,116.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,31.44397855780,73.08912609540,9999.00000000000,9999.00000000000,WGS84
PK201700000117,PK,2017.00000000000,117.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,31.44286481300,73.09392351200,9999.00000000000,9999.00000000000,WGS84
PK201700000118,PK,2017.00000000000,118.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.41915438810,73.14273805620,9999.00000000000,9999.00000000000,WGS84
PK201700000119,PK,2017.00000000000,119.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.32960030960,73.12631098120,9999.00000000000,9999.00000000000,WGS84
PK201700000120,PK,2017.00000000000,120.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.48667235000,73.26101495830,9999.00000000000,9999.00000000000,WGS84
PK201700000121,PK,2017.00000000000,121.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.51637314900,72.60366866690,9999.00000000000,9999.00000000000,WGS84
PK201700000122,PK,2017.00000000000,122.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.76682755360,72.63459264150,9999.00000000000,9999.00000000000,WGS84
PK201700000123,PK,2017.00000000000,123.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.73184359330,72.98181291310,9999.00000000000,9999.00000000000,WGS84
PK201700000124,PK,2017.00000000000,124.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,31.27399435870,72.01055245530,9999.00000000000,9999.00000000000,WGS84
PK201700000125,PK,2017.00000000000,125.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.26455324450,72.33232719330,9999.00000000000,9999.00000000000,WGS84
PK201700000126,PK,2017.00000000000,126.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.27466497540,72.32987927950,9999.00000000000,9999.00000000000,WGS84
PK201700000127,PK,2017.00000000000,127.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.29127709090,72.66890187720,9999.00000000000,9999.00000000000,WGS84
PK201700000128,PK,2017.00000000000,128.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.82528582830,72.36024979840,9999.00000000000,9999.00000000000,WGS84
PK201700000129,PK,2017.00000000000,129.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.97235589080,72.49821152200,9999.00000000000,9999.00000000000,WGS84
PK201700000130,PK,2017.00000000000,130.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.27852296770,74.16959208610,9999.00000000000,9999.00000000000,WGS84
PK201700000131,PK,2017.00000000000,131.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.17454478200,74.14957011510,9999.00000000000,9999.00000000000,WGS84
PK201700000132,PK,2017.00000000000,132.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,32.14246956570,74.12605560940,9999.00000000000,9999.00000000000,WGS84
PK201700000133,PK,2017.00000000000,133.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,32.18332347590,74.17887696120,9999.00000000000,9999.00000000000,WGS84
PK201700000134,PK,2017.00000000000,134.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,32.44814256440,74.11148524160,9999.00000000000,9999.00000000000,WGS84
PK201700000135,PK,2017.00000000000,135.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.95564702000,73.72590504310,9999.00000000000,9999.00000000000,WGS84
PK201700000136,PK,2017.00000000000,136.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.88429979990,73.34106235110,9999.00000000000,9999.00000000000,WGS84
PK201700000137,PK,2017.00000000000,137.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,32.10897043500,73.63800155130,9999.00000000000,9999.00000000000,WGS84
PK201700000138,PK,2017.00000000000,138.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.64351946250,73.94926336020,9999.00000000000,9999.00000000000,WGS84
PK201700000139,PK,2017.00000000000,139.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.79096276560,74.00716233230,9999.00000000000,9999.00000000000,WGS84
PK201700000140,PK,2017.00000000000,140.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,32.63560962920,74.13853233440,9999.00000000000,9999.00000000000,WGS84
PK201700000141,PK,2017.00000000000,141.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.42322906150,73.93397036740,9999.00000000000,9999.00000000000,WGS84
PK201700000142,PK,2017.00000000000,142.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.29365413400,74.32734143600,9999.00000000000,9999.00000000000,WGS84
PK201700000143,PK,2017.00000000000,143.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.26473427190,74.61113428460,9999.00000000000,9999.00000000000,WGS84
PK201700000144,PK,2017.00000000000,144.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.59537836170,74.38052349260,9999.00000000000,9999.00000000000,WGS84
PK201700000145,PK,2017.00000000000,145.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,32.49048608290,74.49850423490,9999.00000000000,9999.00000000000,WGS84
PK201700000146,PK,2017.00000000000,146.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.12748609190,74.86654859740,9999.00000000000,9999.00000000000,WGS84
PK201700000147,PK,2017.00000000000,147.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,32.26150873420,75.31203373290,9999.00000000000,9999.00000000000,WGS84
PK201700000148,PK,2017.00000000000,148.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.45500127720,74.20609038950,9999.00000000000,9999.00000000000,WGS84
PK201700000149,PK,2017.00000000000,149.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.58434939810,74.32165618390,9999.00000000000,9999.00000000000,WGS84
PK201700000150,PK,2017.00000000000,150.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.57777128200,74.27439000820,9999.00000000000,9999.00000000000,WGS84
PK201700000151,PK,2017.00000000000,151.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.52802403230,74.26461604360,9999.00000000000,9999.00000000000,WGS84
PK201700000152,PK,2017.00000000000,152.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.56168610330,74.34503421750,9999.00000000000,9999.00000000000,WGS84
PK201700000153,PK,2017.00000000000,153.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.32327057110,74.41184937250,9999.00000000000,9999.00000000000,WGS84
PK201700000154,PK,2017.00000000000,154.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.40664090030,74.36314157120,9999.00000000000,9999.00000000000,WGS84
PK201700000155,PK,2017.00000000000,155.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.44956408070,74.33205442550,9999.00000000000,9999.00000000000,WGS84
PK201700000156,PK,2017.00000000000,156.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.45866540690,74.29389466060,9999.00000000000,9999.00000000000,WGS84
PK201700000157,PK,2017.00000000000,157.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.56965554070,74.49128893680,9999.00000000000,9999.00000000000,WGS84
PK201700000158,PK,2017.00000000000,158.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.57840953510,74.37752933450,9999.00000000000,9999.00000000000,WGS84
PK201700000159,PK,2017.00000000000,159.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.56226103060,74.43000551850,9999.00000000000,9999.00000000000,WGS84
PK201700000160,PK,2017.00000000000,160.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.34482189480,74.24059889610,9999.00000000000,9999.00000000000,WGS84
PK201700000161,PK,2017.00000000000,161.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.22786810450,74.34035219040,9999.00000000000,9999.00000000000,WGS84
PK201700000162,PK,2017.00000000000,162.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.23259346220,74.42500411210,9999.00000000000,9999.00000000000,WGS84
PK201700000163,PK,2017.00000000000,163.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,31.18956869790,74.14490119930,9999.00000000000,9999.00000000000,WGS84
PK201700000164,PK,2017.00000000000,164.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.11764018610,74.43605996880,9999.00000000000,9999.00000000000,WGS84
PK201700000165,PK,2017.00000000000,165.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.63946004890,74.26844120610,9999.00000000000,9999.00000000000,WGS84
PK201700000166,PK,2017.00000000000,166.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.76417192350,74.13184829850,9999.00000000000,9999.00000000000,WGS84
PK201700000167,PK,2017.00000000000,167.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,31.70808632080,73.99724962760,9999.00000000000,9999.00000000000,WGS84
PK201700000168,PK,2017.00000000000,168.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,31.33253670590,73.88532902930,9999.00000000000,9999.00000000000,WGS84
PK201700000169,PK,2017.00000000000,169.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.67157983150,73.68783888960,9999.00000000000,9999.00000000000,WGS84
PK201700000170,PK,2017.00000000000,170.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.66168475690,73.35625633500,9999.00000000000,9999.00000000000,WGS84
PK201700000171,PK,2017.00000000000,171.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.80398576640,73.46061765260,9999.00000000000,9999.00000000000,WGS84
PK201700000172,PK,2017.00000000000,172.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,30.44270583110,72.61536008160,9999.00000000000,9999.00000000000,WGS84
PK201700000173,PK,2017.00000000000,173.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.69346280530,73.23938638350,9999.00000000000,9999.00000000000,WGS84
PK201700000174,PK,2017.00000000000,174.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,30.65289483940,73.12802902350,9999.00000000000,9999.00000000000,WGS84
PK201700000175,PK,2017.00000000000,175.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.32275144460,73.18004205140,9999.00000000000,9999.00000000000,WGS84
PK201700000176,PK,2017.00000000000,176.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,30.32808689960,73.37757462860,9999.00000000000,9999.00000000000,WGS84
PK201700000177,PK,2017.00000000000,177.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.30358223990,72.65777220970,9999.00000000000,9999.00000000000,WGS84
PK201700000178,PK,2017.00000000000,178.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,29.85108035940,72.04668396100,9999.00000000000,9999.00000000000,WGS84
PK201700000179,PK,2017.00000000000,179.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.15924758220,72.66139647770,9999.00000000000,9999.00000000000,WGS84
PK201700000180,PK,2017.00000000000,180.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.62140656600,71.25527531680,9999.00000000000,9999.00000000000,WGS84
PK201700000181,PK,2017.00000000000,181.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.14194748740,71.37512889170,9999.00000000000,9999.00000000000,WGS84
PK201700000182,PK,2017.00000000000,182.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.76166779270,71.20960086030,9999.00000000000,9999.00000000000,WGS84
PK201700000183,PK,2017.00000000000,183.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.20202588520,71.47935417480,9999.00000000000,9999.00000000000,WGS84
PK201700000184,PK,2017.00000000000,184.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.21733375440,71.49659946180,9999.00000000000,9999.00000000000,WGS84
PK201700000185,PK,2017.00000000000,185.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,29.49217059520,71.21822518500,9999.00000000000,9999.00000000000,WGS84
PK201700000186,PK,2017.00000000000,186.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.80642800650,71.76479608430,9999.00000000000,9999.00000000000,WGS84
PK201700000187,PK,2017.00000000000,187.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.47160680070,71.69873901720,9999.00000000000,9999.00000000000,WGS84
PK201700000188,PK,2017.00000000000,188.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.38885629870,71.79446124800,9999.00000000000,9999.00000000000,WGS84
PK201700000189,PK,2017.00000000000,189.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.20655807660,72.25554083240,9999.00000000000,9999.00000000000,WGS84
PK201700000190,PK,2017.00000000000,190.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.31430569730,71.97206891670,9999.00000000000,9999.00000000000,WGS84
PK201700000192,PK,2017.00000000000,192.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,30.07164803230,70.60085071220,9999.00000000000,9999.00000000000,WGS84
PK201700000193,PK,2017.00000000000,193.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,30.02746916230,70.58991415320,9999.00000000000,9999.00000000000,WGS84
PK201700000194,PK,2017.00000000000,194.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,R,29.57137116550,70.33065637960,9999.00000000000,9999.00000000000,WGS84
PK201700000195,PK,2017.00000000000,195.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.15256386150,70.51051784300,9999.00000000000,9999.00000000000,WGS84
PK201700000196,PK,2017.00000000000,196.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.64512836970,71.51195560690,9999.00000000000,9999.00000000000,WGS84
PK201700000197,PK,2017.00000000000,197.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.90540662490,71.10336012310,9999.00000000000,9999.00000000000,WGS84
PK201700000198,PK,2017.00000000000,198.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,30.96707634830,71.20741291160,9999.00000000000,9999.00000000000,WGS84
PK201700000199,PK,2017.00000000000,199.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.36314192330,70.95722443270,9999.00000000000,9999.00000000000,WGS84
PK201700000200,PK,2017.00000000000,200.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.50936607370,70.91004715370,9999.00000000000,9999.00000000000,WGS84
PK201700000201,PK,2017.00000000000,201.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,30.65669220310,71.19636432370,9999.00000000000,9999.00000000000,WGS84
PK201700000202,PK,2017.00000000000,202.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,29.38395079900,70.90537797970,9999.00000000000,9999.00000000000,WGS84
PK201700000203,PK,2017.00000000000,203.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.21478790470,71.36735904500,9999.00000000000,9999.00000000000,WGS84
PK201700000204,PK,2017.00000000000,204.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.42849310770,71.84529009370,9999.00000000000,9999.00000000000,WGS84
PK201700000205,PK,2017.00000000000,205.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.62990387770,72.23075623680,9999.00000000000,9999.00000000000,WGS84
PK201700000206,PK,2017.00000000000,206.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,29.72582315230,72.56004120580,9999.00000000000,9999.00000000000,WGS84
PK201700000207,PK,2017.00000000000,207.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GAZ,U,29.40369148380,71.60788401960,9999.00000000000,9999.00000000000,WGS84
PK201700000208,PK,2017.00000000000,208.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.94354043940,72.92089303040,9999.00000000000,9999.00000000000,WGS84
PK201700000209,PK,2017.00000000000,209.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,29.55383856580,73.14686522000,9999.00000000000,9999.00000000000,WGS84
PK201700000210,PK,2017.00000000000,210.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,29.98691374540,73.23775701250,9999.00000000000,9999.00000000000,WGS84
PK201700000211,PK,2017.00000000000,211.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,28.70594503560,70.78690829640,9999.00000000000,9999.00000000000,WGS84
PK201700000212,PK,2017.00000000000,212.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,28.89729750280,70.63620905650,9999.00000000000,9999.00000000000,WGS84
PK201700000213,PK,2017.00000000000,213.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,28.46783012780,70.45627888770,9999.00000000000,9999.00000000000,WGS84
PK201700000214,PK,2017.00000000000,214.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,R,28.51381611710,70.51379601800,9999.00000000000,9999.00000000000,WGS84
PK201700000215,PK,2017.00000000000,215.00000000000,PK,NULL,NULL,NULL,NULL,1.00000000000,PUNJAB,1.00000000000,punjab,GPS,U,28.65395194030,70.64518148900,9999.00000000000,9999.00000000000,WGS84
PK201700000216,PK,2017.00000000000,216.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,28.04949189500,68.14892420200,9999.00000000000,9999.00000000000,WGS84
PK201700000217,PK,2017.00000000000,217.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,28.24562134920,68.90309999490,9999.00000000000,9999.00000000000,WGS84
PK201700000218,PK,2017.00000000000,218.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,28.29310099860,68.42977590430,9999.00000000000,9999.00000000000,WGS84
PK201700000219,PK,2017.00000000000,219.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,28.21886066110,69.19405582680,9999.00000000000,9999.00000000000,WGS84
PK201700000220,PK,2017.00000000000,220.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,28.25165846090,69.17208960800,9999.00000000000,9999.00000000000,WGS84
PK201700000222,PK,2017.00000000000,222.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.91906014940,68.51228088840,9999.00000000000,9999.00000000000,WGS84
PK201700000223,PK,2017.00000000000,223.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,27.43530870060,68.14640098740,9999.00000000000,9999.00000000000,WGS84
PK201700000224,PK,2017.00000000000,224.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.79096596100,68.28438324070,9999.00000000000,9999.00000000000,WGS84
PK201700000225,PK,2017.00000000000,225.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.58711869750,68.22662752510,9999.00000000000,9999.00000000000,WGS84
PK201700000226,PK,2017.00000000000,226.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.80448449110,68.28908999070,9999.00000000000,9999.00000000000,WGS84
PK201700000227,PK,2017.00000000000,227.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.52390806880,67.90269794730,9999.00000000000,9999.00000000000,WGS84
PK201700000228,PK,2017.00000000000,228.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.86058512340,67.75626966310,9999.00000000000,9999.00000000000,WGS84
PK201700000229,PK,2017.00000000000,229.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.84899145980,67.89574796230,9999.00000000000,9999.00000000000,WGS84
PK201700000230,PK,2017.00000000000,230.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.84248434380,68.98013301890,9999.00000000000,9999.00000000000,WGS84
PK201700000231,PK,2017.00000000000,231.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.69915552390,68.86989199350,9999.00000000000,9999.00000000000,WGS84
PK201700000232,PK,2017.00000000000,232.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.84098132610,69.10248580460,9999.00000000000,9999.00000000000,WGS84
PK201700000233,PK,2017.00000000000,233.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,28.01040637310,69.37552205450,9999.00000000000,9999.00000000000,WGS84
PK201700000234,PK,2017.00000000000,234.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.89280865250,69.44111156460,9999.00000000000,9999.00000000000,WGS84
PK201700000235,PK,2017.00000000000,235.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,28.01917635370,69.35075698680,9999.00000000000,9999.00000000000,WGS84
PK201700000236,PK,2017.00000000000,236.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.71329895000,68.40614798740,9999.00000000000,9999.00000000000,WGS84
PK201700000237,PK,2017.00000000000,237.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.56895758760,68.60604956780,9999.00000000000,9999.00000000000,WGS84
PK201700000238,PK,2017.00000000000,238.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,27.37792217760,68.58823067670,9999.00000000000,9999.00000000000,WGS84
PK201700000239,PK,2017.00000000000,239.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,27.50659688490,68.70383403410,9999.00000000000,9999.00000000000,WGS84
PK201700000240,PK,2017.00000000000,240.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.34337733470,68.52421573120,9999.00000000000,9999.00000000000,WGS84
PK201700000241,PK,2017.00000000000,241.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.98612541980,67.96124687370,9999.00000000000,9999.00000000000,WGS84
PK201700000242,PK,2017.00000000000,242.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.91146074790,67.65097764260,9999.00000000000,9999.00000000000,WGS84
